LeagueID,LeagueName,DraftID,Round,Pick_No,OverallPick,Picked_By,RosterID,PlayerID,FirstName,LastName,Team,Position,Status,YearsExp
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,25,49,448641292377780224,9,11576,Braelon,Allen,NYJ,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,26,50,456258200757334016,1,11596,Ben,Sinnott,WAS,TE,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,27,51,465934519652839424,5,11645,Javon,Baker,NE,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,28,52,334014945886748672,10,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,29,53,604388962898866176,11,11577,Will,Shipley,PHI,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,30,54,519439276311531520,4,11621,Brenden,Rice,LAC,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,31,55,439255136309604352,2,11640,Jermaine,Burton,CIN,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,32,56,519439276311531520,4,11567,Jordan,Travis,NYJ,QB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,33,57,439255136309604352,2,11618,Jalen,McMillan,TB,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,34,58,424793511431262208,6,11575,Ray,Davis,BUF,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,35,59,78892531970359296,7,11597,Theo,Johnson,NYG,TE,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,3,36,60,519439276311531520,4,11647,Kimani,Vidal,LAC,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,37,73,448641292377780224,9,11633,Jamari,Thrash,CLE,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,38,74,456258200757334016,1,11629,Devontez,Walker,BAL,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,39,75,465934519652839424,5,11651,Isaac,Guerendo,SF,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,40,76,334014945886748672,10,11636,Johnny,Wilson,PHI,WR,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,41,77,604388962898866176,11,11573,Frank,Gore,BUF,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,42,78,519439276311531520,4,11599,Cade,Stover,HOU,TE,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,43,79,465934519652839424,5,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,44,80,439255136309604352,2,11574,Dylan,Laube,LV,RB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,45,81,519767126595325952,12,11792,Will,Reichard,MIN,K,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,46,82,424793511431262208,6,11595,Jared,Wiley,KC,TE,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,47,83,78892531970359296,7,11562,Spencer,Rattler,NO,QB,Active,0
1051381505785810944,NCAA BIG SKY,1051381505785810945,4,48,84,449327253101211648,3,11588,Jawhar,Jordan,HOU,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,1,1,457579310098673664,1,11628,Marvin,Harrison,ARI,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,2,2,545391514915762176,2,11632,Malik,Nabers,NYG,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,3,3,462714981117325312,8,11620,Rome,Odunze,CHI,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,4,4,635935003657723904,4,11604,Brock,Bowers,LV,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,5,5,203496917160697856,6,11560,Caleb,Williams,CHI,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,6,6,434740393972592640,11,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,7,7,603083535368134656,9,11566,Jayden,Daniels,WAS,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,8,8,603460801289863168,7,11589,Trey,Benson,ARI,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,9,9,434740393972592640,11,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,10,10,434740393972592640,11,11586,Blake,Corum,LAR,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,11,11,434740393972592640,11,11624,Xavier,Worthy,KC,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,1,12,12,434740393972592640,11,11635,Ladd,McConkey,LAC,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,13,25,434740393972592640,11,11631,Brian,Thomas,JAX,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,14,26,545391514915762176,2,11637,Keon,Coleman,BUF,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,15,27,545391514915762176,2,11564,Drake,Maye,NE,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,16,28,635935003657723904,4,11626,Xavier,Legette,CAR,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,17,29,203496917160697856,6,11638,Ricky,Pearsall,SF,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,18,30,434740393972592640,11,11625,Adonai,Mitchell,IND,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,19,31,603083535368134656,9,11643,Jaylen,Wright,MIA,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,20,32,505166677990699008,10,11640,Jermaine,Burton,CIN,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,21,33,457579310098673664,1,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,22,34,434740393972592640,11,11559,Michael,Penix,ATL,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,23,35,505166677990699008,10,11645,Javon,Baker,NE,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,2,24,36,434740393972592640,11,11627,Troy,Franklin,DEN,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,25,49,462714981117325312,8,11596,Ben,Sinnott,WAS,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,26,50,545391514915762176,2,11617,Malachi,Corley,NYJ,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,27,51,434740393972592640,11,11579,Audric,Estime,DEN,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,28,52,635935003657723904,4,11576,Braelon,Allen,NYJ,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,29,53,203496917160697856,6,11630,Roman,Wilson,PIT,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,30,54,434740393972592640,11,11575,Ray,Davis,BUF,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,31,55,603083535368134656,9,11647,Kimani,Vidal,LAC,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,32,56,434740393972592640,11,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,33,57,642578171354484736,5,11650,Luke,McCaffrey,WAS,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,34,58,457579310098673664,1,11563,Bo,Nix,DEN,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,35,59,462714981117325312,8,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,3,36,60,441392312380026880,3,11584,Bucky,Irving,TB,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,37,73,603460801289863168,7,11618,Jalen,McMillan,TB,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,38,74,545391514915762176,2,11577,Will,Shipley,PHI,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,39,75,603460801289863168,7,11629,Devontez,Walker,BAL,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,40,76,635935003657723904,4,11562,Spencer,Rattler,NO,QB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,41,77,203496917160697856,6,11592,Erick,All,CIN,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,42,78,441392312380026880,3,11651,Isaac,Guerendo,SF,RB,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,43,79,603083535368134656,9,11597,Theo,Johnson,NYG,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,44,80,448446449538035712,12,11595,Jared,Wiley,KC,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,45,81,642578171354484736,5,11621,Brenden,Rice,LAC,WR,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,46,82,457579310098673664,1,11789,Joshua,Karty,LAR,K,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,47,83,603460801289863168,7,11599,Cade,Stover,HOU,TE,Active,0
1051381464723570688,NCAA WILD,1051381464723570689,4,48,84,441392312380026880,3,11610,Malik,Washington,MIA,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,1,1,692542511834558464,4,11604,Brock,Bowers,LV,TE,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,2,2,560611777479667712,6,11628,Marvin,Harrison,ARI,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,3,3,389658700735868928,1,11632,Malik,Nabers,NYG,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,4,4,866509840124641280,5,11560,Caleb,Williams,CHI,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,5,5,605439246030925824,8,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,6,6,460257215329071104,11,11620,Rome,Odunze,CHI,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,7,7,787224085817044992,9,11566,Jayden,Daniels,WAS,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,8,8,590358219562455040,10,11624,Xavier,Worthy,KC,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,9,9,651857322645241856,7,11625,Adonai,Mitchell,IND,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,10,10,599286882408394752,3,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,11,11,460257215329071104,11,11631,Brian,Thomas,JAX,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,1,12,12,460257215329071104,11,11589,Trey,Benson,ARI,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,13,25,692542511834558464,4,11635,Ladd,McConkey,LAC,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,14,26,460257215329071104,11,11637,Keon,Coleman,BUF,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,15,27,389658700735868928,1,11626,Xavier,Legette,CAR,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,16,28,866509840124641280,5,11619,Ja'Lynn,Polk,NE,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,17,29,605439246030925824,8,11630,Roman,Wilson,PIT,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,18,30,599286882408394752,3,11617,Malachi,Corley,NYJ,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,19,31,560611777479667712,6,11638,Ricky,Pearsall,SF,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,20,32,590358219562455040,10,11586,Blake,Corum,LAR,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,21,33,651857322645241856,7,11640,Jermaine,Burton,CIN,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,22,34,599286882408394752,3,11564,Drake,Maye,NE,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,23,35,866509840124641280,5,11627,Troy,Franklin,DEN,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,2,24,36,560611777479667712,6,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,25,49,692542511834558464,4,11559,Michael,Penix,ATL,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,26,50,460257215329071104,11,11643,Jaylen,Wright,MIA,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,27,51,389658700735868928,1,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,28,52,866509840124641280,5,11576,Braelon,Allen,NYJ,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,29,53,464625836192952320,2,11629,Devontez,Walker,BAL,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,30,54,650627977721245696,12,11597,Theo,Johnson,NYG,TE,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,31,55,605439246030925824,8,11647,Kimani,Vidal,LAC,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,32,56,590358219562455040,10,11621,Brenden,Rice,LAC,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,33,57,651857322645241856,7,11645,Javon,Baker,NE,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,34,58,650627977721245696,12,11618,Jalen,McMillan,TB,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,35,59,866509840124641280,5,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,3,36,60,650627977721245696,12,11562,Spencer,Rattler,NO,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,37,73,692542511834558464,4,11577,Will,Shipley,PHI,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,38,74,460257215329071104,11,11575,Ray,Davis,BUF,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,39,75,389658700735868928,1,11567,Jordan,Travis,NYJ,QB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,40,76,866509840124641280,5,11651,Isaac,Guerendo,SF,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,41,77,464625836192952320,2,11616,Jacob,Cowing,SF,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,42,78,787224085817044992,9,11633,Jamari,Thrash,CLE,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,43,79,787224085817044992,9,11584,Bucky,Irving,TB,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,44,80,590358219562455040,10,11592,Erick,All,CIN,TE,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,45,81,651857322645241856,7,11579,Audric,Estime,DEN,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,46,82,599286882408394752,3,11610,Malik,Washington,MIA,WR,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,47,83,560611777479667712,6,11574,Dylan,Laube,LV,RB,Active,0
1051381357190053888,NCAA USA,1051381357190053889,4,48,84,650627977721245696,12,11792,Will,Reichard,MIN,K,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,1,1,692168840821411840,6,11628,Marvin,Harrison,ARI,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,2,2,471427194132885504,1,11632,Malik,Nabers,NYG,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,3,3,519656908428791808,5,11620,Rome,Odunze,CHI,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,4,4,471080793406435328,4,11604,Brock,Bowers,LV,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,5,5,726970553457537024,2,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,6,6,519728067978186752,7,11560,Caleb,Williams,CHI,QB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,7,7,471427194132885504,1,11624,Xavier,Worthy,KC,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,8,8,640052303377952768,3,11637,Keon,Coleman,BUF,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,9,9,327614483000217600,11,11631,Brian,Thomas,JAX,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,10,10,,9,11589,Trey,Benson,ARI,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,11,11,694233255825719296,10,11586,Blake,Corum,LAR,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,1,12,12,467835045181124608,8,11635,Ladd,McConkey,LAC,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,13,25,692168840821411840,6,11566,Jayden,Daniels,WAS,QB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,14,26,471427194132885504,1,11626,Xavier,Legette,CAR,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,15,27,519656908428791808,5,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,16,28,471080793406435328,4,11625,Adonai,Mitchell,IND,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,17,29,726970553457537024,2,11627,Troy,Franklin,DEN,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,18,30,519728067978186752,7,11630,Roman,Wilson,PIT,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,19,31,471427194132885504,1,11638,Ricky,Pearsall,SF,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,20,32,640052303377952768,3,11619,Ja'Lynn,Polk,NE,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,21,33,327614483000217600,11,11564,Drake,Maye,NE,QB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,22,34,,9,11596,Ben,Sinnott,WAS,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,23,35,694233255825719296,10,11643,Jaylen,Wright,MIA,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,2,24,36,467835045181124608,8,11647,Kimani,Vidal,LAC,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,25,49,471427194132885504,1,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,26,50,471427194132885504,1,11640,Jermaine,Burton,CIN,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,27,51,519656908428791808,5,11575,Ray,Davis,BUF,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,28,52,471080793406435328,4,11576,Braelon,Allen,NYJ,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,29,53,726970553457537024,2,11618,Jalen,McMillan,TB,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,30,54,519728067978186752,7,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,31,55,520088376557371392,12,11563,Bo,Nix,DEN,QB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,32,56,640052303377952768,3,11629,Devontez,Walker,BAL,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,33,57,327614483000217600,11,11621,Brenden,Rice,LAC,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,34,58,,9,11597,Theo,Johnson,NYG,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,35,59,694233255825719296,10,11792,Will,Reichard,MIN,K,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,3,36,60,467835045181124608,8,11615,Ainias,Smith,PHI,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,37,73,520088376557371392,12,11655,Tyrone,Tracy,NYG,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,38,74,471427194132885504,1,11559,Michael,Penix,ATL,QB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,39,75,519656908428791808,5,11592,Erick,All,CIN,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,40,76,471080793406435328,4,11577,Will,Shipley,PHI,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,41,77,726970553457537024,2,11599,Cade,Stover,HOU,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,42,78,519728067978186752,7,11651,Isaac,Guerendo,SF,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,43,79,520088376557371392,12,11595,Jared,Wiley,KC,TE,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,44,80,640052303377952768,3,11815,Cornelius,Johnson,LAC,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,45,81,327614483000217600,11,11573,Frank,Gore,BUF,RB,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,46,82,,9,11789,Joshua,Karty,LAR,K,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,47,83,694233255825719296,10,11610,Malik,Washington,MIA,WR,Active,0
1051381320515002368,NCAA HISTORICALLY BLACK,1051381320515002369,4,48,84,467835045181124608,8,11562,Spencer,Rattler,NO,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,1,1,347683464398749696,9,11628,Marvin,Harrison,ARI,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,2,2,474662041341128704,5,11632,Malik,Nabers,NYG,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,3,3,594242128851296256,10,11620,Rome,Odunze,CHI,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,4,4,69768813763510272,8,11624,Xavier,Worthy,KC,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,5,5,571753677428977664,1,11604,Brock,Bowers,LV,TE,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,6,6,474662041341128704,5,11583,Jonathon,Brooks,CAR,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,7,7,594242128851296256,10,11560,Caleb,Williams,CHI,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,8,8,472879969664495616,4,11631,Brian,Thomas,JAX,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,9,9,468944645166985216,3,11635,Ladd,McConkey,LAC,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,10,10,474662041341128704,5,11637,Keon,Coleman,BUF,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,11,11,69768813763510272,8,11586,Blake,Corum,LAR,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,1,12,12,347683464398749696,9,11566,Jayden,Daniels,WAS,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,13,25,347683464398749696,9,11589,Trey,Benson,ARI,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,14,26,347683464398749696,9,11626,Xavier,Legette,CAR,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,15,27,594242128851296256,10,11638,Ricky,Pearsall,SF,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,16,28,472879969664495616,4,11564,Drake,Maye,NE,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,17,29,571753677428977664,1,11625,Adonai,Mitchell,IND,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,18,30,474662041341128704,5,11643,Jaylen,Wright,MIA,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,19,31,635700695584043008,7,11619,Ja'Lynn,Polk,NE,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,20,32,594242128851296256,10,11581,MarShawn,Lloyd,GB,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,21,33,468944645166985216,3,11565,J.J.,McCarthy,MIN,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,22,34,347683464398749696,9,11627,Troy,Franklin,DEN,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,23,35,474662041341128704,5,11630,Roman,Wilson,PIT,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,2,24,36,347683464398749696,9,11600,Ja'Tavion,Sanders,CAR,TE,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,25,49,331558449374593024,6,11650,Luke,McCaffrey,WAS,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,26,50,594242128851296256,10,11617,Malachi,Corley,NYJ,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,27,51,472879969664495616,4,11640,Jermaine,Burton,CIN,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,28,52,69768813763510272,8,11597,Theo,Johnson,NYG,TE,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,29,53,571753677428977664,1,11645,Javon,Baker,NE,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,30,54,300814106795974656,12,11563,Bo,Nix,DEN,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,31,55,347683464398749696,9,11576,Braelon,Allen,NYJ,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,32,56,472879969664495616,4,11596,Ben,Sinnott,WAS,TE,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,33,57,347683464398749696,9,11618,Jalen,McMillan,TB,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,34,58,594242128851296256,10,11647,Kimani,Vidal,LAC,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,35,59,638193564806897664,11,11584,Bucky,Irving,TB,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,3,36,60,594242128851296256,10,11559,Michael,Penix,ATL,QB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,4,37,73,331558449374593024,6,11621,Brenden,Rice,LAC,WR,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,4,38,74,300814106795974656,12,11579,Audric,Estime,DEN,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,4,39,75,69768813763510272,8,11651,Isaac,Guerendo,SF,RB,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,4,40,76,69768813763510272,8,11592,Erick,All,CIN,TE,Active,0
1051381274868289536,NCAA OHIO VALLEY,1051381274868289537,4,41,77,571753677428977664,1,11575,Ray,Davis,BUF,RB,Active,0
